source	target	relation
NCBIGENE:6232	NCBIGENE:1058	1
NCBIGENE:6232	NCBIGENE:1060	1
NCBIGENE:6232	NCBIGENE:10607	1
NCBIGENE:6232	NCBIGENE:1062	1
NCBIGENE:6232	NCBIGENE:1063	1
NCBIGENE:6232	NCBIGENE:10726	1
NCBIGENE:6232	NCBIGENE:10813	1
NCBIGENE:6232	NCBIGENE:10885	1
NCBIGENE:6232	NCBIGENE:11004	1
NCBIGENE:6232	NCBIGENE:11056	1
NCBIGENE:6232	NCBIGENE:11103	1
NCBIGENE:6232	NCBIGENE:11130	1
NCBIGENE:6232	NCBIGENE:134430	1
NCBIGENE:6232	NCBIGENE:140735	1
NCBIGENE:6232	NCBIGENE:147841	1
NCBIGENE:6232	NCBIGENE:151246	1
NCBIGENE:6232	NCBIGENE:151648	1
NCBIGENE:6232	NCBIGENE:1778	1
NCBIGENE:6232	NCBIGENE:1780	1
NCBIGENE:6232	NCBIGENE:1781	1
NCBIGENE:6232	NCBIGENE:1783	1
NCBIGENE:6232	NCBIGENE:2091	1
NCBIGENE:6232	NCBIGENE:220134	1
NCBIGENE:6232	NCBIGENE:22919	1
NCBIGENE:6232	NCBIGENE:22984	1
NCBIGENE:6232	NCBIGENE:23122	1
NCBIGENE:6232	NCBIGENE:23160	1
NCBIGENE:6232	NCBIGENE:23279	1
NCBIGENE:6232	NCBIGENE:23332	1
NCBIGENE:6232	NCBIGENE:23421	1
NCBIGENE:6232	NCBIGENE:2491	1
NCBIGENE:6232	NCBIGENE:25879	1
NCBIGENE:6232	NCBIGENE:25909	1
NCBIGENE:6232	NCBIGENE:25926	1
NCBIGENE:6232	NCBIGENE:25936	1
NCBIGENE:6232	NCBIGENE:27042	1
NCBIGENE:6232	NCBIGENE:27340	1
NCBIGENE:6232	NCBIGENE:27341	1
NCBIGENE:6232	NCBIGENE:332	1
NCBIGENE:6232	NCBIGENE:348235	1
NCBIGENE:6232	NCBIGENE:348995	1
NCBIGENE:6232	NCBIGENE:3619	1
NCBIGENE:6232	NCBIGENE:378708	1
NCBIGENE:6232	NCBIGENE:3796	1
NCBIGENE:6232	NCBIGENE:401541	1
NCBIGENE:6232	NCBIGENE:4085	1
NCBIGENE:6232	NCBIGENE:4809	1
NCBIGENE:6232	NCBIGENE:5048	1
NCBIGENE:6232	NCBIGENE:51077	1
NCBIGENE:6232	NCBIGENE:51096	1
NCBIGENE:6232	NCBIGENE:51118	1
NCBIGENE:6232	NCBIGENE:51143	1
NCBIGENE:6232	NCBIGENE:51202	1
NCBIGENE:6232	NCBIGENE:51602	1
NCBIGENE:6232	NCBIGENE:5347	1
NCBIGENE:6232	NCBIGENE:54555	1
NCBIGENE:6232	NCBIGENE:54820	1
NCBIGENE:6232	NCBIGENE:54821	1
NCBIGENE:6232	NCBIGENE:54908	1
NCBIGENE:6232	NCBIGENE:5501	1
NCBIGENE:6232	NCBIGENE:55055	1
NCBIGENE:6232	NCBIGENE:55127	1
NCBIGENE:6232	NCBIGENE:55143	1
NCBIGENE:6232	NCBIGENE:5515	1
NCBIGENE:6232	NCBIGENE:5516	1
NCBIGENE:6232	NCBIGENE:55166	1
NCBIGENE:6232	NCBIGENE:5518	1
NCBIGENE:6232	NCBIGENE:5519	1
NCBIGENE:6232	NCBIGENE:5525	1
NCBIGENE:6232	NCBIGENE:5526	1
NCBIGENE:6232	NCBIGENE:5527	1
NCBIGENE:6232	NCBIGENE:55272	1
NCBIGENE:6232	NCBIGENE:5528	1
NCBIGENE:6232	NCBIGENE:5529	1
NCBIGENE:6232	NCBIGENE:55746	1
NCBIGENE:6232	NCBIGENE:55813	1
NCBIGENE:6232	NCBIGENE:55839	1
NCBIGENE:6232	NCBIGENE:55920	1
NCBIGENE:6232	NCBIGENE:57050	1
NCBIGENE:6232	NCBIGENE:57082	1
NCBIGENE:6232	NCBIGENE:57122	1
NCBIGENE:6232	NCBIGENE:57405	1
NCBIGENE:6232	NCBIGENE:57551	1
NCBIGENE:6232	NCBIGENE:57647	1
NCBIGENE:6232	NCBIGENE:5822	1
NCBIGENE:6232	NCBIGENE:5903	1
NCBIGENE:6232	NCBIGENE:5905	1
NCBIGENE:6232	NCBIGENE:6187	1
NCBIGENE:6232	NCBIGENE:6194	1
NCBIGENE:6232	NCBIGENE:6201	1
NCBIGENE:6232	NCBIGENE:6203	1
NCBIGENE:6232	NCBIGENE:6208	1
NCBIGENE:6232	NCBIGENE:6249	1
NCBIGENE:6232	NCBIGENE:6396	1
NCBIGENE:6232	NCBIGENE:64105	1
NCBIGENE:6232	NCBIGENE:64946	1
NCBIGENE:6232	NCBIGENE:65083	1
NCBIGENE:6232	NCBIGENE:699	1
NCBIGENE:6232	NCBIGENE:701	1
NCBIGENE:6232	NCBIGENE:7514	1
NCBIGENE:6232	NCBIGENE:79003	1
NCBIGENE:6232	NCBIGENE:79019	1
NCBIGENE:6232	NCBIGENE:79023	1
NCBIGENE:6232	NCBIGENE:79050	1
NCBIGENE:6232	NCBIGENE:79172	1
NCBIGENE:6232	NCBIGENE:79682	1
NCBIGENE:6232	NCBIGENE:79902	1
NCBIGENE:6232	NCBIGENE:79980	1
NCBIGENE:6232	NCBIGENE:80152	1
NCBIGENE:6232	NCBIGENE:80776	1
NCBIGENE:6232	NCBIGENE:81565	1
NCBIGENE:6232	NCBIGENE:81930	1
NCBIGENE:6232	NCBIGENE:83540	1
NCBIGENE:6232	NCBIGENE:8379	1
NCBIGENE:6232	NCBIGENE:84128	1
NCBIGENE:6232	NCBIGENE:84135	1
NCBIGENE:6232	NCBIGENE:84643	1
NCBIGENE:6232	NCBIGENE:84916	1
NCBIGENE:6232	NCBIGENE:8602	1
NCBIGENE:6232	NCBIGENE:8655	1
NCBIGENE:6232	NCBIGENE:88745	1
NCBIGENE:6232	NCBIGENE:9136	1
NCBIGENE:6232	NCBIGENE:9183	1
NCBIGENE:6232	NCBIGENE:9184	1
NCBIGENE:6232	NCBIGENE:9212	1
NCBIGENE:6232	NCBIGENE:9277	1
NCBIGENE:6232	NCBIGENE:92856	1
NCBIGENE:6232	NCBIGENE:9724	1
NCBIGENE:6232	NCBIGENE:9735	1
NCBIGENE:6232	NCBIGENE:9790	1
NCBIGENE:6232	NCBIGENE:9793	1
NCBIGENE:6232	NCBIGENE:991	1
NCBIGENE:6233	NCBIGENE:10714	1
NCBIGENE:6233	NCBIGENE:5111	1
NCBIGENE:6233	NCBIGENE:54107	1
NCBIGENE:6233	NCBIGENE:5424	1
NCBIGENE:6233	NCBIGENE:5425	1
NCBIGENE:6233	NCBIGENE:5426	1
NCBIGENE:6233	NCBIGENE:5427	1
NCBIGENE:6233	NCBIGENE:56655	1
NCBIGENE:6233	NCBIGENE:57804	1
NCBIGENE:6233	NCBIGENE:5981	1
NCBIGENE:6233	NCBIGENE:5982	1
NCBIGENE:6233	NCBIGENE:5983	1
NCBIGENE:6233	NCBIGENE:5984	1
NCBIGENE:6233	NCBIGENE:5985	1
NCBIGENE:6233	NCBIGENE:6117	1
NCBIGENE:6233	NCBIGENE:6118	1
NCBIGENE:6233	NCBIGENE:6119	1
NCBIGENE:6234	NCBIGENE:10171	1
NCBIGENE:6234	NCBIGENE:10199	1
NCBIGENE:6234	NCBIGENE:102724159	1
NCBIGENE:6234	NCBIGENE:10436	1
NCBIGENE:6234	NCBIGENE:10528	1
NCBIGENE:6234	NCBIGENE:10607	1
NCBIGENE:6234	NCBIGENE:10813	1
NCBIGENE:6234	NCBIGENE:10885	1
NCBIGENE:6234	NCBIGENE:11056	1
NCBIGENE:6234	NCBIGENE:11103	1
NCBIGENE:6234	NCBIGENE:134430	1
NCBIGENE:6234	NCBIGENE:2091	1
NCBIGENE:6234	NCBIGENE:22984	1
NCBIGENE:6234	NCBIGENE:23160	1
NCBIGENE:6234	NCBIGENE:25879	1
NCBIGENE:6234	NCBIGENE:25926	1
NCBIGENE:6234	NCBIGENE:27042	1
NCBIGENE:6234	NCBIGENE:27340	1
NCBIGENE:6234	NCBIGENE:27341	1
NCBIGENE:6234	NCBIGENE:4809	1
NCBIGENE:6234	NCBIGENE:51077	1
NCBIGENE:6234	NCBIGENE:51096	1
NCBIGENE:6234	NCBIGENE:51118	1
NCBIGENE:6234	NCBIGENE:51202	1
NCBIGENE:6234	NCBIGENE:51602	1
NCBIGENE:6234	NCBIGENE:54555	1
NCBIGENE:6234	NCBIGENE:55127	1
NCBIGENE:6234	NCBIGENE:55272	1
NCBIGENE:6234	NCBIGENE:55813	1
NCBIGENE:6234	NCBIGENE:57050	1
NCBIGENE:6234	NCBIGENE:57647	1
NCBIGENE:6234	NCBIGENE:5822	1
NCBIGENE:6234	NCBIGENE:6187	1
NCBIGENE:6234	NCBIGENE:6194	1
NCBIGENE:6234	NCBIGENE:6201	1
NCBIGENE:6234	NCBIGENE:6203	1
NCBIGENE:6234	NCBIGENE:6208	1
NCBIGENE:6234	NCBIGENE:65083	1
NCBIGENE:6234	NCBIGENE:79050	1
NCBIGENE:6234	NCBIGENE:84128	1
NCBIGENE:6234	NCBIGENE:84135	1
NCBIGENE:6234	NCBIGENE:84916	1
NCBIGENE:6234	NCBIGENE:8602	1
NCBIGENE:6234	NCBIGENE:88745	1
NCBIGENE:6234	NCBIGENE:9136	1
NCBIGENE:6234	NCBIGENE:9277	1
NCBIGENE:6234	NCBIGENE:92856	1
NCBIGENE:6234	NCBIGENE:9724	1
NCBIGENE:6234	NCBIGENE:9790	1
NCBIGENE:624	NCBIGENE:4846	-1
NCBIGENE:6249	NCBIGENE:100526739	1
NCBIGENE:6249	NCBIGENE:10403	1
NCBIGENE:6249	NCBIGENE:1058	1
NCBIGENE:6249	NCBIGENE:1060	1
NCBIGENE:6249	NCBIGENE:1062	1
NCBIGENE:6249	NCBIGENE:1063	1
NCBIGENE:6249	NCBIGENE:10726	1
NCBIGENE:6249	NCBIGENE:11004	1
NCBIGENE:6249	NCBIGENE:11130	1
NCBIGENE:6249	NCBIGENE:140735	1
NCBIGENE:6249	NCBIGENE:147841	1
NCBIGENE:6249	NCBIGENE:151246	1
NCBIGENE:6249	NCBIGENE:151648	1
NCBIGENE:6249	NCBIGENE:1778	1
NCBIGENE:6249	NCBIGENE:1780	1
NCBIGENE:6249	NCBIGENE:1781	1
NCBIGENE:6249	NCBIGENE:1783	1
NCBIGENE:6249	NCBIGENE:220134	1
NCBIGENE:6249	NCBIGENE:22919	1
NCBIGENE:6249	NCBIGENE:23122	1
NCBIGENE:6249	NCBIGENE:23279	1
NCBIGENE:6249	NCBIGENE:23332	1
NCBIGENE:6249	NCBIGENE:23421	1
NCBIGENE:6249	NCBIGENE:2491	1
NCBIGENE:6249	NCBIGENE:25909	1
NCBIGENE:6249	NCBIGENE:25936	1
NCBIGENE:6249	NCBIGENE:332	1
NCBIGENE:6249	NCBIGENE:348235	1
NCBIGENE:6249	NCBIGENE:348995	1
NCBIGENE:6249	NCBIGENE:3619	1
NCBIGENE:6249	NCBIGENE:378708	1
NCBIGENE:6249	NCBIGENE:3796	1
NCBIGENE:6249	NCBIGENE:401541	1
NCBIGENE:6249	NCBIGENE:4085	1
NCBIGENE:6249	NCBIGENE:5048	1
NCBIGENE:6249	NCBIGENE:51143	1
NCBIGENE:6249	NCBIGENE:5347	1
NCBIGENE:6249	NCBIGENE:54820	1
NCBIGENE:6249	NCBIGENE:54821	1
NCBIGENE:6249	NCBIGENE:54908	1
NCBIGENE:6249	NCBIGENE:5501	1
NCBIGENE:6249	NCBIGENE:55055	1
NCBIGENE:6249	NCBIGENE:55143	1
NCBIGENE:6249	NCBIGENE:5515	1
NCBIGENE:6249	NCBIGENE:5516	1
NCBIGENE:6249	NCBIGENE:55166	1
NCBIGENE:6249	NCBIGENE:5518	1
NCBIGENE:6249	NCBIGENE:5519	1
NCBIGENE:6249	NCBIGENE:5525	1
NCBIGENE:6249	NCBIGENE:5526	1
NCBIGENE:6249	NCBIGENE:5527	1
NCBIGENE:6249	NCBIGENE:5528	1
NCBIGENE:6249	NCBIGENE:5529	1
NCBIGENE:6249	NCBIGENE:55746	1
NCBIGENE:6249	NCBIGENE:55839	1
NCBIGENE:6249	NCBIGENE:55920	1
NCBIGENE:6249	NCBIGENE:57082	1
NCBIGENE:6249	NCBIGENE:57122	1
NCBIGENE:6249	NCBIGENE:57405	1
NCBIGENE:6249	NCBIGENE:57551	1
NCBIGENE:6249	NCBIGENE:5903	1
NCBIGENE:6249	NCBIGENE:5905	1
NCBIGENE:6249	NCBIGENE:6232	1
NCBIGENE:6249	NCBIGENE:6396	1
NCBIGENE:6249	NCBIGENE:64105	1
NCBIGENE:6249	NCBIGENE:64946	1
NCBIGENE:6249	NCBIGENE:699	1
NCBIGENE:6249	NCBIGENE:701	1
NCBIGENE:6249	NCBIGENE:7514	1
NCBIGENE:6249	NCBIGENE:79003	1
NCBIGENE:6249	NCBIGENE:79019	1
NCBIGENE:6249	NCBIGENE:79023	1
NCBIGENE:6249	NCBIGENE:79172	1
NCBIGENE:6249	NCBIGENE:79682	1
NCBIGENE:6249	NCBIGENE:79902	1
NCBIGENE:6249	NCBIGENE:79980	1
NCBIGENE:6249	NCBIGENE:80152	1
NCBIGENE:6249	NCBIGENE:80776	1
NCBIGENE:6249	NCBIGENE:81565	1
NCBIGENE:6249	NCBIGENE:81930	1
NCBIGENE:6249	NCBIGENE:83540	1
NCBIGENE:6249	NCBIGENE:8379	1
NCBIGENE:6249	NCBIGENE:84643	1
NCBIGENE:6249	NCBIGENE:8655	1
NCBIGENE:6249	NCBIGENE:9183	1
NCBIGENE:6249	NCBIGENE:9184	1
NCBIGENE:6249	NCBIGENE:9212	1
NCBIGENE:6249	NCBIGENE:9735	1
NCBIGENE:6249	NCBIGENE:9793	1
NCBIGENE:6249	NCBIGENE:991	1
NCBIGENE:6256	NCBIGENE:10062	1
NCBIGENE:6256	NCBIGENE:1050	1
NCBIGENE:6256	NCBIGENE:11010	1
NCBIGENE:6256	NCBIGENE:116519	1
NCBIGENE:6256	NCBIGENE:123	1
NCBIGENE:6256	NCBIGENE:1374	1
NCBIGENE:6256	NCBIGENE:1376	1
NCBIGENE:6256	NCBIGENE:1543	1
NCBIGENE:6256	NCBIGENE:1579	1
NCBIGENE:6256	NCBIGENE:1581	1
NCBIGENE:6256	NCBIGENE:1737	1
NCBIGENE:6256	NCBIGENE:1738	1
NCBIGENE:6256	NCBIGENE:183	1
NCBIGENE:6256	NCBIGENE:19	1
NCBIGENE:6256	NCBIGENE:1962	1
NCBIGENE:6256	NCBIGENE:211	1
NCBIGENE:6256	NCBIGENE:2167	1
NCBIGENE:6256	NCBIGENE:2168	1
NCBIGENE:6256	NCBIGENE:2172	1
NCBIGENE:6256	NCBIGENE:2180	1
NCBIGENE:6256	NCBIGENE:2195	1
NCBIGENE:6256	NCBIGENE:2222	1
NCBIGENE:6256	NCBIGENE:2274	1
NCBIGENE:6256	NCBIGENE:23179	1
NCBIGENE:6256	NCBIGENE:26230	1
NCBIGENE:6256	NCBIGENE:27063	1
NCBIGENE:6256	NCBIGENE:27242	1
NCBIGENE:6256	NCBIGENE:2908	1
NCBIGENE:6256	NCBIGENE:2957	1
NCBIGENE:6256	NCBIGENE:2959	1
NCBIGENE:6256	NCBIGENE:2960	1
NCBIGENE:6256	NCBIGENE:2962	1
NCBIGENE:6256	NCBIGENE:2971	1
NCBIGENE:6256	NCBIGENE:29841	1
NCBIGENE:6256	NCBIGENE:3157	1
NCBIGENE:6256	NCBIGENE:3158	1
NCBIGENE:6256	NCBIGENE:3295	1
NCBIGENE:6256	NCBIGENE:335	1
NCBIGENE:6256	NCBIGENE:336	1
NCBIGENE:6256	NCBIGENE:34	1
NCBIGENE:6256	NCBIGENE:376497	1
NCBIGENE:6256	NCBIGENE:3992	1
NCBIGENE:6256	NCBIGENE:4023	1
NCBIGENE:6256	NCBIGENE:4199	1
NCBIGENE:6256	NCBIGENE:4513	1
NCBIGENE:6256	NCBIGENE:4609	1
NCBIGENE:6256	NCBIGENE:4792	1
NCBIGENE:6256	NCBIGENE:4843	1
NCBIGENE:6256	NCBIGENE:4862	1
NCBIGENE:6256	NCBIGENE:50486	1
NCBIGENE:6256	NCBIGENE:51	1
NCBIGENE:6256	NCBIGENE:5105	1
NCBIGENE:6256	NCBIGENE:51129	1
NCBIGENE:6256	NCBIGENE:5160	1
NCBIGENE:6256	NCBIGENE:5161	1
NCBIGENE:6256	NCBIGENE:5162	1
NCBIGENE:6256	NCBIGENE:5244	1
NCBIGENE:6256	NCBIGENE:5346	1
NCBIGENE:6256	NCBIGENE:5430	1
NCBIGENE:6256	NCBIGENE:54600	1
NCBIGENE:6256	NCBIGENE:5465	1
NCBIGENE:6256	NCBIGENE:57761	1
NCBIGENE:6256	NCBIGENE:6822	1
NCBIGENE:6256	NCBIGENE:7124	1
NCBIGENE:6256	NCBIGENE:7296	1
NCBIGENE:6256	NCBIGENE:8050	1
NCBIGENE:6256	NCBIGENE:8800	1
NCBIGENE:6256	NCBIGENE:9370	1
NCBIGENE:6256	NCBIGENE:948	1
NCBIGENE:6256	NCBIGENE:1581	-1
NCBIGENE:6256	NCBIGENE:19	-1
NCBIGENE:6256	NCBIGENE:3290	-1
NCBIGENE:6256	NCBIGENE:3952	-1
NCBIGENE:6256	NCBIGENE:6198	-1
NCBIGENE:6256	NCBIGENE:6517	-1
NCBIGENE:6257	NCBIGENE:19	-1
NCBIGENE:6257	NCBIGENE:6198	-1
NCBIGENE:6258	NCBIGENE:6198	-1
NCBIGENE:627	NCBIGENE:2885	1
NCBIGENE:627	NCBIGENE:3265	1
NCBIGENE:627	NCBIGENE:3845	1
NCBIGENE:627	NCBIGENE:4893	1
NCBIGENE:627	NCBIGENE:5290	1
NCBIGENE:627	NCBIGENE:5295	1
NCBIGENE:627	NCBIGENE:5335	1
NCBIGENE:627	NCBIGENE:5607	1
NCBIGENE:627	NCBIGENE:6464	1
NCBIGENE:627	NCBIGENE:6654	1
NCBIGENE:6281	NCBIGENE:5327	1
NCBIGENE:6281	NCBIGENE:5340	1
NCBIGENE:6283	NCBIGENE:4790	1
NCBIGENE:6283	NCBIGENE:4791	1
NCBIGENE:6283	NCBIGENE:5970	1
NCBIGENE:6285	NCBIGENE:4790	1
NCBIGENE:6285	NCBIGENE:4791	1
NCBIGENE:6285	NCBIGENE:5970	1
NCBIGENE:6288	NCBIGENE:4790	1
NCBIGENE:6288	NCBIGENE:4791	1
NCBIGENE:6288	NCBIGENE:5970	1
NCBIGENE:6295	NCBIGENE:2779	-1
NCBIGENE:6295	NCBIGENE:2782	-1
NCBIGENE:6295	NCBIGENE:2792	-1
NCBIGENE:6295	NCBIGENE:6010	-1
NCBIGENE:6300	NCBIGENE:1050	1
NCBIGENE:6300	NCBIGENE:1385	1
NCBIGENE:6300	NCBIGENE:1386	1
NCBIGENE:6300	NCBIGENE:4149	1
NCBIGENE:6300	NCBIGENE:4205	1
NCBIGENE:6300	NCBIGENE:4208	1
NCBIGENE:6300	NCBIGENE:4209	1
NCBIGENE:6300	NCBIGENE:4609	1
NCBIGENE:6300	NCBIGENE:6667	1
NCBIGENE:6300	NCBIGENE:6772	1
NCBIGENE:634	NCBIGENE:3678	1
NCBIGENE:634	NCBIGENE:3688	1
NCBIGENE:6341	NCBIGENE:54205	1
NCBIGENE:6351	NCBIGENE:1759	1
NCBIGENE:6351	NCBIGENE:23236	1
NCBIGENE:6351	NCBIGENE:3265	1
NCBIGENE:6351	NCBIGENE:5335	1
NCBIGENE:6356	NCBIGENE:1759	1
NCBIGENE:6356	NCBIGENE:23236	1
NCBIGENE:6356	NCBIGENE:3265	1
NCBIGENE:6356	NCBIGENE:5288	1
NCBIGENE:637	NCBIGENE:54205	1
NCBIGENE:637	NCBIGENE:578	1
NCBIGENE:637	NCBIGENE:581	1
NCBIGENE:6385	NCBIGENE:5578	-1
NCBIGENE:6385	NCBIGENE:6386	-1
NCBIGENE:6387	NCBIGENE:1759	1
NCBIGENE:6387	NCBIGENE:23236	1
NCBIGENE:6387	NCBIGENE:2770	1
NCBIGENE:6387	NCBIGENE:2782	1
NCBIGENE:6387	NCBIGENE:2792	1
NCBIGENE:6387	NCBIGENE:3265	1
NCBIGENE:6387	NCBIGENE:5335	1
NCBIGENE:639	NCBIGENE:7157	-1
NCBIGENE:63940	NCBIGENE:10022	-1
NCBIGENE:63940	NCBIGENE:100996758	-1
NCBIGENE:63940	NCBIGENE:10316	-1
NCBIGENE:63940	NCBIGENE:105379861	-1
NCBIGENE:63940	NCBIGENE:10563	-1
NCBIGENE:63940	NCBIGENE:10663	-1
NCBIGENE:63940	NCBIGENE:10681	-1
NCBIGENE:63940	NCBIGENE:10803	-1
NCBIGENE:63940	NCBIGENE:10850	-1
NCBIGENE:63940	NCBIGENE:10874	-1
NCBIGENE:63940	NCBIGENE:11251	-1
NCBIGENE:63940	NCBIGENE:11255	-1
NCBIGENE:63940	NCBIGENE:1129	-1
NCBIGENE:63940	NCBIGENE:1132	-1
NCBIGENE:63940	NCBIGENE:117579	-1
NCBIGENE:63940	NCBIGENE:1230	-1
NCBIGENE:63940	NCBIGENE:1232	-1
NCBIGENE:63940	NCBIGENE:1233	-1
NCBIGENE:63940	NCBIGENE:1234	-1
NCBIGENE:63940	NCBIGENE:1236	-1
NCBIGENE:63940	NCBIGENE:1237	-1
NCBIGENE:63940	NCBIGENE:1268	-1
NCBIGENE:63940	NCBIGENE:1269	-1
NCBIGENE:63940	NCBIGENE:129521	-1
NCBIGENE:63940	NCBIGENE:1325	-1
NCBIGENE:63940	NCBIGENE:134	-1
NCBIGENE:63940	NCBIGENE:150	-1
NCBIGENE:63940	NCBIGENE:151	-1
NCBIGENE:63940	NCBIGENE:152	-1
NCBIGENE:63940	NCBIGENE:1524	-1
NCBIGENE:63940	NCBIGENE:165140	-1
NCBIGENE:63940	NCBIGENE:1813	-1
NCBIGENE:63940	NCBIGENE:1814	-1
NCBIGENE:63940	NCBIGENE:1815	-1
NCBIGENE:63940	NCBIGENE:183	-1
NCBIGENE:63940	NCBIGENE:186	-1
NCBIGENE:63940	NCBIGENE:187	-1
NCBIGENE:63940	NCBIGENE:1880	-1
NCBIGENE:63940	NCBIGENE:1901	-1
NCBIGENE:63940	NCBIGENE:1902	-1
NCBIGENE:63940	NCBIGENE:1903	-1
NCBIGENE:63940	NCBIGENE:23566	-1
NCBIGENE:63940	NCBIGENE:2357	-1
NCBIGENE:63940	NCBIGENE:2358	-1
NCBIGENE:63940	NCBIGENE:2359	-1
NCBIGENE:63940	NCBIGENE:2550	-1
NCBIGENE:63940	NCBIGENE:256933	-1
NCBIGENE:63940	NCBIGENE:2587	-1
NCBIGENE:63940	NCBIGENE:259285	-1
NCBIGENE:63940	NCBIGENE:259286	-1
NCBIGENE:63940	NCBIGENE:259287	-1
NCBIGENE:63940	NCBIGENE:259289	-1
NCBIGENE:63940	NCBIGENE:259290	-1
NCBIGENE:63940	NCBIGENE:259292	-1
NCBIGENE:63940	NCBIGENE:259293	-1
NCBIGENE:63940	NCBIGENE:259294	-1
NCBIGENE:63940	NCBIGENE:259295	-1
NCBIGENE:63940	NCBIGENE:259296	-1
NCBIGENE:63940	NCBIGENE:27198	-1
NCBIGENE:63940	NCBIGENE:27199	-1
NCBIGENE:63940	NCBIGENE:2770	-1
NCBIGENE:63940	NCBIGENE:2771	-1
NCBIGENE:63940	NCBIGENE:2773	-1
NCBIGENE:63940	NCBIGENE:2782	-1
NCBIGENE:63940	NCBIGENE:2783	-1
NCBIGENE:63940	NCBIGENE:2784	-1
NCBIGENE:63940	NCBIGENE:2785	-1
NCBIGENE:63940	NCBIGENE:2786	-1
NCBIGENE:63940	NCBIGENE:2787	-1
NCBIGENE:63940	NCBIGENE:2788	-1
NCBIGENE:63940	NCBIGENE:2790	-1
NCBIGENE:63940	NCBIGENE:2791	-1
NCBIGENE:63940	NCBIGENE:2792	-1
NCBIGENE:63940	NCBIGENE:2793	-1
NCBIGENE:63940	NCBIGENE:2826	-1
NCBIGENE:63940	NCBIGENE:2831	-1
NCBIGENE:63940	NCBIGENE:2832	-1
NCBIGENE:63940	NCBIGENE:2833	-1
NCBIGENE:63940	NCBIGENE:283869	-1
NCBIGENE:63940	NCBIGENE:2840	-1
NCBIGENE:63940	NCBIGENE:2841	-1
NCBIGENE:63940	NCBIGENE:2847	-1
NCBIGENE:63940	NCBIGENE:2852	-1
NCBIGENE:63940	NCBIGENE:2853	-1
NCBIGENE:63940	NCBIGENE:2861	-1
NCBIGENE:63940	NCBIGENE:2912	-1
NCBIGENE:63940	NCBIGENE:2913	-1
NCBIGENE:63940	NCBIGENE:2914	-1
NCBIGENE:63940	NCBIGENE:2916	-1
NCBIGENE:63940	NCBIGENE:2917	-1
NCBIGENE:63940	NCBIGENE:2918	-1
NCBIGENE:63940	NCBIGENE:2919	-1
NCBIGENE:63940	NCBIGENE:2920	-1
NCBIGENE:63940	NCBIGENE:2921	-1
NCBIGENE:63940	NCBIGENE:301	-1
NCBIGENE:63940	NCBIGENE:3350	-1
NCBIGENE:63940	NCBIGENE:3351	-1
NCBIGENE:63940	NCBIGENE:3352	-1
NCBIGENE:63940	NCBIGENE:3354	-1
NCBIGENE:63940	NCBIGENE:3355	-1
NCBIGENE:63940	NCBIGENE:3361	-1
NCBIGENE:63940	NCBIGENE:338398	-1
NCBIGENE:63940	NCBIGENE:338442	-1
NCBIGENE:63940	NCBIGENE:339403	-1
NCBIGENE:63940	NCBIGENE:346562	-1
NCBIGENE:63940	NCBIGENE:351	-1
NCBIGENE:63940	NCBIGENE:3576	-1
NCBIGENE:63940	NCBIGENE:3577	-1
NCBIGENE:63940	NCBIGENE:3579	-1
NCBIGENE:63940	NCBIGENE:3627	-1
NCBIGENE:63940	NCBIGENE:3827	-1
NCBIGENE:63940	NCBIGENE:388372	-1
NCBIGENE:63940	NCBIGENE:4283	-1
NCBIGENE:63940	NCBIGENE:4543	-1
NCBIGENE:63940	NCBIGENE:4544	-1
NCBIGENE:63940	NCBIGENE:4852	-1
NCBIGENE:63940	NCBIGENE:4886	-1
NCBIGENE:63940	NCBIGENE:4887	-1
NCBIGENE:63940	NCBIGENE:4889	-1
NCBIGENE:63940	NCBIGENE:4985	-1
NCBIGENE:63940	NCBIGENE:4986	-1
NCBIGENE:63940	NCBIGENE:4987	-1
NCBIGENE:63940	NCBIGENE:4988	-1
NCBIGENE:63940	NCBIGENE:5030	-1
NCBIGENE:63940	NCBIGENE:50831	-1
NCBIGENE:63940	NCBIGENE:50832	-1
NCBIGENE:63940	NCBIGENE:50833	-1
NCBIGENE:63940	NCBIGENE:50834	-1
NCBIGENE:63940	NCBIGENE:50835	-1
NCBIGENE:63940	NCBIGENE:50836	-1
NCBIGENE:63940	NCBIGENE:50837	-1
NCBIGENE:63940	NCBIGENE:50838	-1
NCBIGENE:63940	NCBIGENE:50839	-1
NCBIGENE:63940	NCBIGENE:50840	-1
NCBIGENE:63940	NCBIGENE:50865	-1
NCBIGENE:63940	NCBIGENE:51083	-1
NCBIGENE:63940	NCBIGENE:51289	-1
NCBIGENE:63940	NCBIGENE:5173	-1
NCBIGENE:63940	NCBIGENE:51764	-1
NCBIGENE:63940	NCBIGENE:5179	-1
NCBIGENE:63940	NCBIGENE:5196	-1
NCBIGENE:63940	NCBIGENE:53637	-1
NCBIGENE:63940	NCBIGENE:5367	-1
NCBIGENE:63940	NCBIGENE:5368	-1
NCBIGENE:63940	NCBIGENE:53829	-1
NCBIGENE:63940	NCBIGENE:54331	-1
NCBIGENE:63940	NCBIGENE:54429	-1
NCBIGENE:63940	NCBIGENE:5443	-1
NCBIGENE:63940	NCBIGENE:5473	-1
NCBIGENE:63940	NCBIGENE:5539	-1
NCBIGENE:63940	NCBIGENE:5540	-1
