source	target	edge_type
ncbigene:1147	ncbigene:6352	interacts
ncbigene:8972	ncbigene:51397	interacts
ncbigene:1869	ncbigene:6774	interacts
ncbigene:10576	ncbigene:4318	interacts
ncbigene:6198	ncbigene:8342	interacts
ncbigene:5603	ncbigene:2491	interacts
ncbigene:81565	ncbigene:406884	interacts
ncbigene:80310	ncbigene:6182	interacts
ncbigene:221035	ncbigene:2787	interacts
ncbigene:131405	ncbigene:5087	interacts
ncbigene:9170	ncbigene:5255	interacts
ncbigene:1901	ncbigene:26235	interacts
ncbigene:1236	ncbigene:5335	interacts
ncbigene:11130	ncbigene:6195	interacts
pubchem.compound:3386	ncbigene:26339	interacts
ncbigene:3689	ncbigene:64109	interacts
ncbigene:10365	ncbigene:63940	interacts
ncbigene:3932	ncbigene:2491	downregulates
ncbigene:2950	ncbigene:57082	interacts
ncbigene:79490	ncbigene:3727	downregulates
ncbigene:54331	ncbigene:1938	interacts
ncbigene:3576	ncbigene:3558	interacts
ncbigene:3717	ncbigene:5903	interacts
ncbigene:1060	ncbigene:6648	interacts
ncbigene:5518	ncbigene:6869	interacts
ncbigene:613	ncbigene:219959	interacts
ncbigene:57405	ncbigene:390157	interacts
ncbigene:81565	ncbigene:5584	interacts
ncbigene:6773	ncbigene:5336	interacts
ncbigene:3577	ncbigene:7048	interacts
ncbigene:3276	ncbigene:146330	interacts
ncbigene:7322	ncbigene:147841	interacts
ncbigene:3630	ncbigene:115111	interacts
ncbigene:6202	ncbigene:3586	interacts
ncbigene:10726	ncbigene:2564	interacts
ncbigene:392	ncbigene:5037	interacts
ncbigene:3297	ncbigene:5438	interacts
ncbigene:1111	ncbigene:5293	interacts
ncbigene:387	ncbigene:2491	interacts
ncbigene:5598	ncbigene:2091	interacts
ncbigene:139341	ncbigene:7375	interacts
ncbigene:10798	ncbigene:6654	interacts
ncbigene:9241	ncbigene:192669	interacts
ncbigene:2551	ncbigene:10589	interacts
ncbigene:2770	ncbigene:6161	interacts
ncbigene:282616	ncbigene:9868	interacts
pubchem.compound:2812	ncbigene:23191	interacts
ncbigene:5292	ncbigene:408	interacts
ncbigene:65083	ncbigene:84248	interacts
ncbigene:5567	ncbigene:1781	interacts
ncbigene:51176	ncbigene:376497	interacts
ncbigene:5599	ncbigene:2788	interacts
ncbigene:28952	ncbigene:5327	interacts
ncbigene:7414	ncbigene:6720	interacts
ncbigene:84135	ncbigene:3444	interacts
ncbigene:341276	ncbigene:7991	downregulates
ncbigene:32	ncbigene:353376	interacts
ncbigene:3447	ncbigene:7433	interacts
ncbigene:81930	ncbigene:51764	interacts
ncbigene:285093	ncbigene:23310	interacts
ncbigene:26497	ncbigene:5527	interacts
ncbigene:714	ncbigene:8985	downregulates
pubchem.compound:31703	ncbigene:55958	interacts
ncbigene:3630	ncbigene:6427	interacts
ncbigene:2918	ncbigene:1021	interacts
ncbigene:22943	ncbigene:5347	interacts
ncbigene:5308	ncbigene:2788	interacts
ncbigene:4067	ncbigene:9451	interacts
ncbigene:55957	ncbigene:23236	interacts
ncbigene:729759	ncbigene:2826	interacts
ncbigene:23194	ncbigene:6500	interacts
ncbigene:5601	ncbigene:156	interacts
ncbigene:8503	ncbigene:6622	interacts
ncbigene:57551	ncbigene:84464	interacts
ncbigene:8945	ncbigene:1499	interacts
ncbigene:6662	ncbigene:150684	interacts
ncbigene:128368	ncbigene:5568	interacts
ncbigene:10762	ncbigene:801	interacts
ncbigene:3479	ncbigene:6993	downregulates
ncbigene:81469	ncbigene:7010	interacts
pubchem.compound:54687	ncbigene:8322	interacts
ncbigene:5501	ncbigene:5833	interacts
ncbigene:3845	ncbigene:8766	interacts
ncbigene:4735	ncbigene:6425	interacts
ncbigene:6217	ncbigene:57580	interacts
ncbigene:6777	ncbigene:2625	interacts
ncbigene:10724	ncbigene:54951	interacts
ncbigene:5290	ncbigene:23225	interacts
ncbigene:4899	ncbigene:84261	interacts
ncbigene:51552	ncbigene:128366	interacts
ncbigene:282618	ncbigene:3595	interacts
ncbigene:79158	ncbigene:29099	interacts
ncbigene:1453	ncbigene:7855	interacts
ncbigene:701	ncbigene:5581	interacts
ncbigene:5078	ncbigene:545	interacts
ncbigene:390154	ncbigene:6203	interacts
ncbigene:2773	ncbigene:9184	interacts
ncbigene:2908	ncbigene:6229	interacts
ncbigene:2162	ncbigene:1789	interacts
ncbigene:3091	ncbigene:4919	interacts
ncbigene:10891	ncbigene:5071	interacts
ncbigene:1544	ncbigene:51764	interacts
ncbigene:4150	ncbigene:701	interacts
ncbigene:3619	ncbigene:6622	interacts
ncbigene:7319	ncbigene:9656	interacts
ncbigene:23509	ncbigene:10517	interacts
ncbigene:5008	ncbigene:5529	interacts
ncbigene:10762	ncbigene:341276	interacts
pubchem.compound:4171	ncbigene:2796	interacts
ncbigene:9735	ncbigene:1154	interacts
ncbigene:356	ncbigene:441608	interacts
ncbigene:5588	ncbigene:2885	interacts
ncbigene:10681	ncbigene:2260	interacts
ncbigene:3619	ncbigene:800	interacts
ncbigene:3446	ncbigene:3487	interacts
ncbigene:4686	ncbigene:2833	interacts
ncbigene:390113	ncbigene:5621	interacts
ncbigene:9883	ncbigene:84085	interacts
ncbigene:22800	ncbigene:818	interacts
pubchem.compound:4091	ncbigene:6203	interacts
ncbigene:378708	ncbigene:394	interacts
ncbigene:10762	ncbigene:10999	interacts
ncbigene:10724	ncbigene:55166	downregulates
ncbigene:3630	ncbigene:55818	upregulates
ncbigene:3001	ncbigene:5567	interacts
ncbigene:6355	ncbigene:26493	interacts
ncbigene:2551	ncbigene:55916	interacts
ncbigene:3263	ncbigene:462	interacts
ncbigene:7249	ncbigene:2906	interacts
ncbigene:9184	ncbigene:84515	interacts
ncbigene:3444	ncbigene:3791	downregulates
ncbigene:4908	ncbigene:5523	interacts
ncbigene:5290	ncbigene:346525	interacts
ncbigene:51122	ncbigene:84265	interacts
ncbigene:283159	ncbigene:6194	interacts
ncbigene:6932	ncbigene:5566	interacts
ncbigene:55957	ncbigene:285659	interacts
ncbigene:1815	ncbigene:2833	interacts
ncbigene:3265	ncbigene:2773	interacts
ncbigene:4654	ncbigene:25906	interacts
ncbigene:3589	ncbigene:390167	interacts
ncbigene:6011	ncbigene:9787	interacts
ncbigene:9688	ncbigene:3595	interacts
ncbigene:6667	ncbigene:5519	interacts
ncbigene:89780	ncbigene:23209	interacts
ncbigene:7314	ncbigene:390323	interacts
ncbigene:6194	ncbigene:5426	interacts
ncbigene:861	ncbigene:6141	interacts
ncbigene:7010	ncbigene:6844	interacts
ncbigene:2322	ncbigene:409	interacts
ncbigene:51077	ncbigene:317	interacts
ncbigene:343406	ncbigene:216	interacts
ncbigene:151246	ncbigene:6339	interacts
ncbigene:4176	ncbigene:56242	interacts
ncbigene:5726	ncbigene:11338	upregulates
ncbigene:7175	ncbigene:5347	interacts
ncbigene:5394	ncbigene:64109	interacts
ncbigene:7531	ncbigene:5156	interacts
ncbigene:5465	ncbigene:54658	interacts
ncbigene:7905	ncbigene:8878	interacts
ncbigene:382	ncbigene:4040	interacts
ncbigene:125958	ncbigene:6232	interacts
pubchem.compound:3385	ncbigene:9735	interacts
ncbigene:2958	ncbigene:656	interacts
ncbigene:51143	ncbigene:919	interacts
ncbigene:128366	ncbigene:6198	interacts
ncbigene:6201	ncbigene:5529	interacts
pubchem.compound:4594	ncbigene:10110	interacts
ncbigene:7042	ncbigene:80776	interacts
ncbigene:26086	ncbigene:23122	interacts
ncbigene:57082	ncbigene:3397	interacts
ncbigene:28952	ncbigene:5567	interacts
ncbigene:5567	ncbigene:7409	interacts
ncbigene:11097	ncbigene:27042	interacts
ncbigene:6416	ncbigene:3560	interacts
ncbigene:4914	ncbigene:5592	interacts
ncbigene:7094	ncbigene:6556	interacts
ncbigene:5729	ncbigene:952	interacts
ncbigene:6348	ncbigene:1816	interacts
ncbigene:7157	ncbigene:3762	interacts
ncbigene:5465	ncbigene:5728	interacts
ncbigene:7398	ncbigene:5905	interacts
ncbigene:5525	ncbigene:3265	interacts
ncbigene:6812	ncbigene:3587	interacts
ncbigene:156	ncbigene:118788	interacts
ncbigene:6667	ncbigene:3290	interacts
ncbigene:6347	ncbigene:6207	interacts
ncbigene:4993	ncbigene:2475	interacts
ncbigene:405	ncbigene:201456	interacts
ncbigene:2308	ncbigene:2251	interacts
pubchem.compound:3386	ncbigene:1783	interacts
ncbigene:26523	ncbigene:7324	interacts
ncbigene:4331	ncbigene:79923	interacts
ncbigene:3576	ncbigene:126129	interacts
ncbigene:2551	ncbigene:8705	interacts
ncbigene:83597	ncbigene:6390	interacts
ncbigene:10726	ncbigene:894	interacts
ncbigene:6349	ncbigene:116379	interacts
ncbigene:10438	ncbigene:79023	interacts
ncbigene:2530	ncbigene:1374	upregulates
ncbigene:51585	ncbigene:786	interacts
ncbigene:7067	ncbigene:5159	interacts
ncbigene:1111	ncbigene:9968	interacts
ncbigene:5592	ncbigene:60	interacts
ncbigene:56915	ncbigene:7006	interacts
ncbigene:2491	ncbigene:2626	interacts
ncbigene:5518	ncbigene:2788	interacts
ncbigene:5468	ncbigene:8379	interacts
ncbigene:10403	ncbigene:10013	interacts
ncbigene:8100	ncbigene:23291	interacts
pubchem.compound:3476	ncbigene:1543	interacts
ncbigene:1499	ncbigene:387	interacts
ncbigene:26259	ncbigene:1487	interacts
ncbigene:80776	ncbigene:29099	interacts
ncbigene:1906	ncbigene:192670	interacts
ncbigene:8322	ncbigene:10726	interacts
ncbigene:5518	ncbigene:392376	interacts
ncbigene:119504	ncbigene:6146	interacts
ncbigene:7410	ncbigene:6530	interacts
ncbigene:55166	ncbigene:7804	interacts
ncbigene:5592	ncbigene:4544	interacts
pubchem.compound:4114	ncbigene:140735	interacts
ncbigene:2353	ncbigene:3452	interacts
ncbigene:151648	ncbigene:4862	interacts
ncbigene:701	ncbigene:23439	interacts
ncbigene:26268	ncbigene:23678	interacts
ncbigene:7494	ncbigene:55215	interacts
ncbigene:5566	ncbigene:28952	interacts
ncbigene:1388	ncbigene:369	interacts
ncbigene:391109	ncbigene:103910	interacts
ncbigene:5118	ncbigene:375790	interacts
ncbigene:57057	ncbigene:10076	interacts
ncbigene:6773	ncbigene:387	upregulates
ncbigene:51176	ncbigene:1969	interacts
ncbigene:5879	ncbigene:7311	interacts
ncbigene:472	ncbigene:51764	interacts
ncbigene:6792	ncbigene:1639	interacts
ncbigene:3725	ncbigene:10000	interacts
ncbigene:83597	ncbigene:6714	interacts
ncbigene:3796	ncbigene:408	downregulates
ncbigene:348995	ncbigene:6256	interacts
ncbigene:344892	ncbigene:7535	interacts
ncbigene:1021	ncbigene:9212	interacts
ncbigene:3205	ncbigene:51523	interacts
ncbigene:4086	ncbigene:9212	interacts
ncbigene:2899	ncbigene:5337	interacts
ncbigene:7422	ncbigene:5986	interacts
ncbigene:7484	ncbigene:409	interacts
ncbigene:3439	ncbigene:5288	downregulates
ncbigene:22824	ncbigene:54820	interacts
ncbigene:9785	ncbigene:6667	interacts
ncbigene:25759	ncbigene:5970	interacts
ncbigene:59284	ncbigene:7508	interacts
ncbigene:129401	ncbigene:54797	interacts
ncbigene:401663	ncbigene:3488	interacts
ncbigene:2932	ncbigene:29760	interacts
ncbigene:4487	ncbigene:9456	interacts
ncbigene:5594	ncbigene:26248	interacts
ncbigene:4763	ncbigene:3593	interacts
ncbigene:3791	ncbigene:54821	interacts
ncbigene:51725	ncbigene:4893	interacts
ncbigene:65266	ncbigene:7691	interacts
ncbigene:8568	ncbigene:6773	interacts
ncbigene:599	ncbigene:9468	interacts
ncbigene:9978	ncbigene:54461	interacts
ncbigene:3827	ncbigene:9448	upregulates
ncbigene:5603	ncbigene:329	interacts
ncbigene:401666	ncbigene:2870	interacts
ncbigene:2534	ncbigene:409	interacts
ncbigene:119504	ncbigene:9533	interacts
ncbigene:3265	ncbigene:51564	interacts
ncbigene:1454	ncbigene:1128	interacts
ncbigene:3725	ncbigene:5335	interacts
ncbigene:29082	ncbigene:5335	interacts
ncbigene:85480	ncbigene:408	interacts
ncbigene:9421	ncbigene:5516	interacts
ncbigene:5308	ncbigene:9138	interacts
ncbigene:374	ncbigene:5595	interacts
ncbigene:6775	ncbigene:598	interacts
ncbigene:7905	ncbigene:728	interacts
ncbigene:27241	ncbigene:3665	interacts
ncbigene:219438	ncbigene:513	interacts
ncbigene:7175	ncbigene:301	interacts
ncbigene:1017	ncbigene:85464	interacts
ncbigene:2950	ncbigene:3566	interacts
ncbigene:9241	ncbigene:3294	interacts
ncbigene:3845	ncbigene:5519	interacts
ncbigene:121129	ncbigene:5903	interacts
ncbigene:5595	ncbigene:285231	interacts
ncbigene:3630	ncbigene:148738	interacts
ncbigene:89953	ncbigene:4780	interacts
ncbigene:2911	ncbigene:79023	interacts
ncbigene:2261	ncbigene:10325	interacts
ncbigene:3674	ncbigene:51764	interacts
ncbigene:10926	ncbigene:1062	interacts
ncbigene:5526	ncbigene:6772	interacts
ncbigene:778	ncbigene:341276	interacts
ncbigene:81565	ncbigene:111	interacts
ncbigene:2962	ncbigene:23236	interacts
ncbigene:351	ncbigene:90594	interacts
ncbigene:7046	ncbigene:5330	interacts
ncbigene:5599	ncbigene:23236	interacts
ncbigene:79913	ncbigene:4773	interacts
ncbigene:85021	ncbigene:390265	interacts
ncbigene:7450	ncbigene:79748	interacts
ncbigene:388	ncbigene:5568	interacts
ncbigene:54617	ncbigene:22796	interacts
ncbigene:57085	ncbigene:8517	interacts
ncbigene:390892	ncbigene:2719	interacts
ncbigene:5605	ncbigene:123879	interacts
ncbigene:1983	ncbigene:79317	interacts
ncbigene:2261	ncbigene:1438	interacts
ncbigene:10592	ncbigene:23362	interacts
ncbigene:10762	ncbigene:7480	interacts
ncbigene:3593	ncbigene:6198	interacts
ncbigene:6773	ncbigene:3624	interacts
ncbigene:3976	ncbigene:6711	interacts
ncbigene:23517	ncbigene:4067	interacts
ncbigene:3559	ncbigene:332	downregulates
ncbigene:80346	ncbigene:3479	interacts
ncbigene:351	ncbigene:79345	interacts
ncbigene:7048	ncbigene:157	interacts
ncbigene:8394	ncbigene:1978	interacts
ncbigene:51397	ncbigene:30012	interacts
ncbigene:10746	ncbigene:2091	interacts
ncbigene:5566	ncbigene:3593	interacts
ncbigene:9241	ncbigene:10140	downregulates
ncbigene:826	ncbigene:208	interacts
ncbigene:5788	ncbigene:6396	interacts
ncbigene:403273	ncbigene:5568	interacts
ncbigene:5587	ncbigene:5868	interacts
ncbigene:351	ncbigene:3575	interacts
pubchem.compound:9904	ncbigene:407975	interacts
ncbigene:7905	ncbigene:817	interacts
ncbigene:71	ncbigene:5567	interacts
ncbigene:3447	ncbigene:51808	interacts
ncbigene:51065	ncbigene:5366	interacts
ncbigene:51128	ncbigene:9631	interacts
ncbigene:984	ncbigene:729	interacts
ncbigene:3791	ncbigene:147686	interacts
ncbigene:11258	ncbigene:1786	interacts
ncbigene:79482	ncbigene:3592	interacts
ncbigene:7027	ncbigene:5336	interacts
ncbigene:26525	ncbigene:5063	interacts
ncbigene:5594	ncbigene:2815	interacts
ncbigene:1081	ncbigene:57551	interacts
ncbigene:8379	ncbigene:1592	interacts
ncbigene:6199	ncbigene:801	interacts
ncbigene:6523	ncbigene:23279	interacts
pubchem.compound:448537	ncbigene:10097	interacts
ncbigene:7027	ncbigene:623	interacts
ncbigene:7422	ncbigene:54107	interacts
ncbigene:699	ncbigene:57122	interacts
ncbigene:1111	ncbigene:9735	interacts
ncbigene:54951	ncbigene:57522	interacts
ncbigene:6908	ncbigene:5567	interacts
ncbigene:6364	ncbigene:3645	interacts
ncbigene:81327	ncbigene:3309	downregulates
ncbigene:79023	ncbigene:8453	interacts
ncbigene:1399	ncbigene:699	interacts
ncbigene:713	ncbigene:23194	interacts
ncbigene:5501	ncbigene:409	interacts
ncbigene:8874	ncbigene:6822	interacts
ncbigene:55294	ncbigene:5142	interacts
ncbigene:9971	ncbigene:84248	interacts
ncbigene:25	ncbigene:55143	interacts
ncbigene:9252	ncbigene:57551	interacts
ncbigene:4008	ncbigene:57647	interacts
ncbigene:1277	ncbigene:2324	interacts
ncbigene:25977	ncbigene:6382	downregulates
ncbigene:816	ncbigene:391194	interacts
ncbigene:221035	ncbigene:2064	interacts
ncbigene:1759	ncbigene:10365	interacts
ncbigene:6776	ncbigene:2100	interacts
ncbigene:401993	ncbigene:2793	interacts
ncbigene:5525	ncbigene:119774	interacts
ncbigene:4214	ncbigene:8338	interacts
ncbigene:79902	ncbigene:865	interacts
ncbigene:10438	ncbigene:6385	interacts
ncbigene:119774	ncbigene:401541	interacts
ncbigene:4791	ncbigene:5501	interacts
ncbigene:55588	ncbigene:4915	interacts
ncbigene:22794	ncbigene:9734	interacts
ncbigene:344892	ncbigene:79050	interacts
ncbigene:4718	ncbigene:656	interacts
ncbigene:6935	ncbigene:4312	interacts
ncbigene:2782	ncbigene:127059	interacts
ncbigene:9212	ncbigene:153	interacts
ncbigene:7905	ncbigene:29841	interacts
ncbigene:4211	ncbigene:23239	interacts
ncbigene:5394	ncbigene:8340	interacts
ncbigene:3265	ncbigene:6850	interacts
ncbigene:4893	ncbigene:390067	interacts
ncbigene:4843	ncbigene:5518	interacts
ncbigene:5724	ncbigene:6396	interacts
ncbigene:3932	ncbigene:5567	interacts
ncbigene:6714	ncbigene:3791	interacts
ncbigene:7157	ncbigene:23194	interacts
ncbigene:5580	ncbigene:9183	interacts
pubchem.compound:6013	ncbigene:208	interacts
ncbigene:9241	ncbigene:1875	interacts
ncbigene:729230	ncbigene:22928	interacts
ncbigene:331	ncbigene:5518	interacts
ncbigene:344892	ncbigene:5159	interacts
ncbigene:3630	ncbigene:28952	interacts
ncbigene:2771	ncbigene:255626	interacts
ncbigene:65055	ncbigene:5427	interacts
ncbigene:8881	ncbigene:5501	interacts
ncbigene:5296	ncbigene:22943	interacts
ncbigene:10517	ncbigene:26707	interacts
ncbigene:7905	ncbigene:27177	interacts
ncbigene:119764	ncbigene:10403	interacts
pubchem.compound:3059	ncbigene:6430	interacts
ncbigene:5566	ncbigene:3675	interacts
ncbigene:432355	ncbigene:1432	interacts
ncbigene:55127	ncbigene:25937	interacts
ncbigene:332	ncbigene:865	interacts
ncbigene:8379	ncbigene:8321	interacts
ncbigene:2241	ncbigene:673	interacts
ncbigene:3444	ncbigene:1063	interacts
ncbigene:54951	ncbigene:8243	interacts
ncbigene:1499	ncbigene:5903	interacts
ncbigene:348235	ncbigene:2782	interacts
ncbigene:6872	ncbigene:1778	interacts
pubchem.compound:702	ncbigene:207	interacts
ncbigene:4436	ncbigene:8602	interacts
ncbigene:22916	ncbigene:2782	interacts
ncbigene:26530	ncbigene:64946	interacts
ncbigene:1783	ncbigene:94239	interacts
ncbigene:5154	ncbigene:406976	interacts
ncbigene:4775	ncbigene:94239	interacts
ncbigene:355	ncbigene:3725	interacts
ncbigene:196	ncbigene:8074	interacts
ncbigene:2069	ncbigene:1832	interacts
ncbigene:2535	ncbigene:28991	interacts
ncbigene:983	ncbigene:5605	interacts
ncbigene:119504	ncbigene:22984	interacts
ncbigene:390151	ncbigene:51701	interacts
ncbigene:93611	ncbigene:54165	interacts
ncbigene:9241	ncbigene:22989	interacts
pubchem.compound:145068	ncbigene:390072	interacts
ncbigene:1050	ncbigene:2101	interacts
ncbigene:6198	ncbigene:59307	interacts
ncbigene:65055	ncbigene:9706	interacts
ncbigene:64108	ncbigene:6720	downregulates
ncbigene:10724	ncbigene:5296	interacts
ncbigene:150726	ncbigene:1301	interacts
ncbigene:5516	ncbigene:6464	interacts
pubchem.compound:3961	ncbigene:5533	interacts
ncbigene:9241	ncbigene:2138	interacts
ncbigene:55055	ncbigene:2260	interacts
pubchem.compound:4507	ncbigene:51764	interacts
ncbigene:3815	ncbigene:10199	interacts
ncbigene:5179	ncbigene:11116	interacts
ncbigene:4638	ncbigene:57053	interacts
ncbigene:3005	ncbigene:4790	interacts
pubchem.compound:702	ncbigene:3460	interacts
ncbigene:3576	ncbigene:3619	interacts
ncbigene:6708	ncbigene:57162	interacts
ncbigene:332	ncbigene:6332	interacts
ncbigene:643	ncbigene:83732	interacts
ncbigene:64108	ncbigene:7976	interacts
ncbigene:65055	ncbigene:7124	interacts
ncbigene:391107	ncbigene:3270	interacts
ncbigene:3643	ncbigene:1000	interacts
ncbigene:3135	ncbigene:5045	interacts
ncbigene:9241	ncbigene:5837	interacts
ncbigene:1174	ncbigene:5567	interacts
ncbigene:2770	ncbigene:2767	interacts
ncbigene:22873	ncbigene:3796	interacts
ncbigene:2934	ncbigene:7189	interacts
ncbigene:23279	ncbigene:5501	interacts
ncbigene:405	ncbigene:26152	interacts
ncbigene:7157	ncbigene:8941	interacts
ncbigene:23373	ncbigene:7043	interacts
ncbigene:441639	ncbigene:120775	interacts
ncbigene:5700	ncbigene:6300	interacts
ncbigene:2034	ncbigene:1499	interacts
ncbigene:1374	ncbigene:51118	interacts
ncbigene:238	ncbigene:9378	interacts
ncbigene:5568	ncbigene:2788	interacts
ncbigene:55746	ncbigene:11130	interacts
ncbigene:284	ncbigene:1759	interacts
ncbigene:26595	ncbigene:23195	interacts
ncbigene:8861	ncbigene:2324	interacts
ncbigene:7124	ncbigene:10000	interacts
ncbigene:1386	ncbigene:3725	interacts
ncbigene:6908	ncbigene:8473	downregulates
ncbigene:23236	ncbigene:9793	interacts
ncbigene:55746	ncbigene:1432	interacts
ncbigene:2309	ncbigene:7852	interacts
pubchem.compound:448537	ncbigene:55659	interacts
ncbigene:840	ncbigene:150684	downregulates
ncbigene:50616	ncbigene:23112	interacts
ncbigene:7157	ncbigene:4171	interacts
ncbigene:284532	ncbigene:6778	upregulates
ncbigene:3481	ncbigene:10403	interacts
ncbigene:6773	ncbigene:9516	interacts
ncbigene:5566	ncbigene:30835	interacts
ncbigene:1297	ncbigene:5568	interacts
ncbigene:2932	ncbigene:9033	interacts
ncbigene:3458	ncbigene:5683	interacts
ncbigene:1783	ncbigene:5519	interacts
ncbigene:4218	ncbigene:2771	interacts
ncbigene:390201	ncbigene:5795	downregulates
ncbigene:79003	ncbigene:6547	interacts
ncbigene:2695	ncbigene:23279	interacts
ncbigene:6741	ncbigene:54960	interacts
ncbigene:5296	ncbigene:5568	interacts
ncbigene:6229	ncbigene:89801	interacts
ncbigene:11069	ncbigene:10627	interacts
ncbigene:5829	ncbigene:346562	interacts
ncbigene:54845	ncbigene:3018	interacts
ncbigene:8817	ncbigene:995	interacts
